id,fold
436838,1
436839,4
436840,4
436841,3
436842,0
436843,0
436844,1
436845,1
436846,4
436847,4
436848,3
436849,4
436850,0
436851,0
436852,0
436853,4
436854,3
436855,4
436856,3
436857,2
436858,3
436859,4
436860,2
436861,0
436862,4
436863,1
436864,2
436865,4
436866,4
436867,4
436868,3
436869,3
436870,4
436871,1
436872,2
436873,1
436874,4
436875,4
436876,0
436877,3
436878,0
436879,0
436880,4
436881,4
436882,0
436883,4
436884,1
436885,0
436886,0
436887,3
436888,3
436889,0
436890,0
436891,1
436892,2
436893,0
436894,2
436895,3
436896,2
436897,0
436898,3
436899,3
436900,1
436901,2
436902,2
436903,0
436904,0
436905,1
436906,3
436907,1
436908,1
436909,0
436910,3
436911,4
436912,1
436913,3
436914,1
436915,0
436916,2
436917,2
436918,1
436919,2
436920,3
436921,0
436922,2
436923,4
436924,3
436925,2
436926,4
436927,3
436928,2
436929,4
436930,4
436931,4
436932,0
436933,0
436934,1
436935,4
436936,0
436937,0
436938,1
436939,0
436940,4
436941,4
436942,1
436943,0
436944,2
436945,0
436946,3
436947,3
436948,4
436949,4
436950,1
436951,4
436952,0
436953,2
436954,2
436955,2
436956,2
436957,3
436958,1
436959,1
436960,4
436961,3
436962,3
436963,4
436964,1
436965,4
436966,0
436967,0
436968,0
436969,4
436970,3
436971,3
436972,1
436973,2
436974,4
436975,0
436976,0
436977,4
436978,1
436979,3
436980,3
436981,2
436982,1
436983,4
436984,3
436985,0
436986,1
436987,4
436988,3
436989,2
436990,1
436991,1
436992,4
436993,0
436994,0
436995,4
436996,3
436997,2
436998,2
436999,2
437000,2
437001,4
437002,4
437003,3
437004,1
437005,3
437006,3
437007,1
437008,1
437009,1
437010,3
437011,4
437012,4
437013,1
437014,0
437015,2
437016,2
437017,3
437018,2
437019,4
437020,0
437021,4
437022,4
437023,0
437024,2
437025,4
437026,0
437027,1
437028,4
437029,4
437030,4
437031,4
437032,4
437033,4
437034,1
437035,3
437036,4
437037,4
437038,0
437039,2
437040,1
437041,0
437042,1
437043,2
437044,3
437045,0
437046,4
437047,3
437048,0
437049,3
437050,2
437051,0
437052,4
437053,2
437054,0
437055,2
437056,0
437057,0
437058,0
437059,4
437060,1
437061,2
437062,2
437063,2
437064,4
437065,0
437066,1
437067,2
437068,2
437069,0
437070,0
437071,4
437072,4
437073,3
437074,3
437075,2
437076,2
437077,3
437078,3
437079,0
437080,0
437081,1
437082,1
437083,4
437084,3
437085,3
437086,4
437087,0
437088,1
437089,3
437090,3
437091,4
437092,0
437093,2
437094,3
437095,0
437096,1
437097,2
437098,1
437099,3
437100,2
437101,3
437102,0
437103,1
437104,1
437105,2
437106,4
437107,4
437108,1
437109,2
437110,4
437111,2
437112,0
437113,1
437114,4
437115,3
437116,2
437117,4
437118,0
437119,0
437120,2
437121,0
437122,2
437123,2
437124,0
437125,1
437126,2
437127,2
437128,0
437129,1
437130,1
437131,0
437132,0
437133,1
437134,3
437135,2
437136,2
437137,4
437138,4
437139,4
437140,0
437141,3
437142,3
437143,2
437144,2
437145,3
437146,2
437147,0
437148,3
437149,3
437150,3
437151,3
437152,0
437153,2
437154,4
437155,1
437156,1
437157,3
437158,4
437159,1
437160,1
437161,0
437162,1
437163,1
437164,1
437165,3
437166,4
437167,2
437168,1
437169,1
437170,3
437171,3
437172,4
437173,3
437174,3
437175,2
437176,4
437177,1
437178,2
437179,4
437180,4
437181,2
437182,2
437183,3
437184,3
437185,3
437186,0
437187,1
437188,4
437189,3
437190,3
437191,2
437192,4
437193,3
437194,1
437195,0
437196,2
437197,1
437198,2
437199,2
437200,4
437201,0
437202,2
437203,0
437204,3
437205,2
437206,0
437207,3
437208,1
437209,1
437210,0
437211,4
437212,2
437213,4
437214,1
437215,3
437216,2
437217,4
437218,2
437219,4
437220,1
437221,2
437222,2
437223,2
437224,0
437225,0
437226,2
437227,0
437228,2
437229,4
437230,3
437231,4
437232,1
437233,1
437234,4
437235,1
437236,1
437237,4
437238,4
437239,4
437240,3
437241,0
437242,2
437243,4
437244,4
437245,2
437246,3
437247,4
437248,2
437249,2
437250,4
437251,3
437252,4
437253,1
437254,3
437255,3
437256,3
437257,2
437258,4
437259,1
437260,0
437261,0
437262,4
437263,3
437264,0
437265,4
437266,1
437267,1
437268,2
437269,0
437270,0
437271,2
437272,3
437273,4
437274,4
437275,0
437276,1
437277,1
437278,2
437279,0
437280,3
437281,2
437282,0
437283,0
437284,4
437285,4
437286,0
437287,2
437288,3
437289,3
437290,1
437291,4
437292,1
437293,3
437294,2
437295,2
437296,1
437297,1
437298,4
437299,3
437300,4
437301,0
437302,3
437303,3
437304,2
437305,0
437306,3
437307,2
437308,1
437309,2
437310,0
437311,4
437312,2
437313,2
437314,1
437315,2
437316,2
437317,3
437318,0
437319,1
437320,0
437321,2
437322,0
437323,2
437324,4
437325,0
437326,1
437327,2
437328,0
437329,2
437330,2
437331,4
437332,0
437333,3
437334,0
437335,4
437336,2
437337,3
437338,2
437339,1
437340,3
437341,2
437342,1
437343,3
437344,1
437345,3
437346,4
437347,2
437348,1
437349,0
437350,2
437351,2
437352,0
437353,3
437354,1
437355,0
437356,0
437357,4
437358,4
437359,1
437360,1
437361,2
437362,3
437363,3
437364,0
437365,1
437366,1
437367,1
437368,3
437369,2
437370,4
437371,1
437372,4
437373,3
437374,4
437375,4
437376,4
437377,0
437378,1
437379,0
437380,3
437381,1
437382,2
437383,4
437384,4
437385,2
437386,1
437387,1
437388,1
437389,1
437390,4
437391,2
437392,2
437393,1
437394,4
437395,3
437396,4
437397,4
437398,0
437399,3
437400,1
437401,2
437402,4
437403,1
437404,4
437405,2
437406,0
437407,4
437408,0
437409,4
437410,0
437411,0
437412,4
437413,0
437414,2
437415,3
437416,1
437417,0
437418,1
437419,4
437420,1
437421,2
437422,1
437423,3
437424,0
437425,1
437426,4
437427,3
437428,4
437429,3
437430,4
437431,1
437432,1
437433,3
437434,0
437435,0
437436,3
437437,1
437438,0
437439,4
437440,0
437441,2
437442,0
437443,3
437444,4
437445,1
437446,2
437447,0
437448,1
437449,1
437450,4
437451,2
437452,4
437453,0
437454,0
437455,3
437456,0
437457,1
437458,3
437459,2
437460,2
437461,1
437462,4
437463,0
437464,1
437465,4
437466,3
437467,0
437468,3
437469,2
437470,3
437471,0
437472,0
437473,2
437474,2
437475,0
437476,3
437477,3
437478,3
437479,0
437480,3
437481,0
437482,3
437483,0
437484,1
437485,0
437486,4
437487,0
437488,2
437489,2
437490,3
437491,3
437492,4
437493,1
437494,0
437495,1
437496,4
437497,0
437498,1
437499,1
437500,2
437501,2
437502,0
437503,2
437504,2
437505,1
437506,3
437507,3
437508,3
437509,0
437510,0
437511,4
437512,3
437513,3
437514,0
437515,2
437516,3
437517,2
437518,2
437519,1
437520,2
437521,3
437522,2
437523,1
437524,4
437525,3
437526,0
437527,0
437528,2
437529,4
437530,3
437531,1
437532,3
437533,4
437534,2
437535,1
437536,4
437537,3
437538,1
437539,4
437540,4
437541,3
437542,0
437543,1
437544,4
437545,3
437546,1
437547,0
437548,4
437549,1
437550,3
437551,2
437552,2
437553,3
437554,4
437555,1
437556,0
437557,0
437558,2
437559,1
437560,4
437561,3
437562,4
437563,3
437564,0
437565,0
437566,3
437567,1
437568,3
437569,1
437570,1
437571,4
437572,2
437573,4
437574,4
437575,2
437576,1
437577,1
437578,2
437579,1
437580,3
437581,1
437582,3
437583,3
437584,1
437585,3
437586,3
437587,1
437588,2
437589,1
437590,1
437591,1
437592,3
437593,3
437594,1
437595,1
437596,4
437597,1
437598,3
437599,3
437600,1
437601,4
437602,4
437603,1
437604,2
437605,1
437606,2
437607,3
437608,3
437609,1
437610,1
437611,4
437612,0
437613,3
437614,2
437615,3
437616,3
437617,0
437618,3
437619,0
437620,2
437621,0
437622,1
437623,2
437624,2
437625,4
437626,0
437627,4
437628,3
437629,2
437630,4
437631,2
437632,4
437633,1
437634,1
437635,3
437636,1
437637,3
437638,0
437639,0
437640,4
437641,0
437642,1
437643,1
437644,0
437645,4
437646,1
437647,1
437648,1
437649,4
437650,3
437651,3
437652,4
437653,3
437654,1
437655,0
437656,0
437657,1
437658,0
437659,4
437660,3
437661,3
437662,1
437663,0
437664,1
437665,2
437666,2
437667,1
437668,3
437669,1
437670,1
437671,1
437672,3
437673,2
437674,1
437675,3
437676,3
437677,2
437678,0
437679,4
437680,2
437681,2
437682,3
437683,2
437684,4
437685,4
437686,3
437687,3
437688,2
437689,4
437690,2
437691,2
437692,0
437693,3
437694,0
437695,1
437696,1
437697,1
437698,3
437699,1
437700,3
437701,1
437702,2
437703,4
437704,0
437705,2
437706,1
437707,2
437708,0
437709,1
437710,1
437711,4
437712,0
437713,1
437714,1
437715,0
437716,1
437717,3
437718,4
437719,0
437720,2
437721,3
437722,0
437723,0
437724,4
437725,2
437726,1
437727,1
437728,0
437729,0
437730,0
437731,4
437732,3
437733,1
437734,3
437735,2
437736,1
437737,0
437738,0
437739,4
437740,4
437741,4
437742,4
437743,3
437744,1
437745,1
437746,0
437747,4
437748,1
437749,4
437750,1
437751,2
437752,0
437753,1
437754,0
437755,4
437756,2
437757,2
437758,2
437759,0
437760,4
437761,3
437762,3
437763,2
437764,2
437765,3
437766,2
437767,1
437768,3
437769,4
437770,3
437771,4
437772,4
437773,0
437774,1
437775,2
437776,3
437777,3
437778,4
437779,3
437780,1
437781,4
437782,3
437783,4
437784,2
437785,2
437786,3
437787,2
437788,3
437789,1
437790,3
437791,1
437792,3
437793,3
437794,0
437795,3
437796,3
437797,1
437798,0
437799,4
437800,3
437801,1
437802,1
437803,0
437804,1
437805,4
437806,2
437807,0
437808,3
437809,2
437810,3
437811,0
437812,1
437813,2
437814,1
437815,1
437816,4
437817,0
437818,1
437819,0
437820,1
437821,1
437822,2
437823,1
437824,1
437825,4
437826,4
437827,1
437828,0
437829,0
437830,0
437831,2
437832,4
437833,4
437834,4
437835,1
437836,3
437837,2
437838,2
437839,4
437840,0
437841,0
437842,2
437843,0
437844,4
437845,4
437846,3
437847,2
437848,1
437849,3
437850,3
437851,3
437852,1
437853,0
437854,0
437855,3
437856,4
437857,3
437858,4
437859,4
437860,3
437861,0
437862,4
437863,1
437864,1
437865,1
437866,0
437867,3
437868,4
437869,3
437870,0
437871,4
437872,2
437873,0
437874,1
437875,3
437876,3
437877,0
437878,2
437879,2
437880,1
437881,4
437882,3
437883,4
437884,4
437885,2
437886,0
437887,1
437888,1
437889,0
437890,0
437891,0
437892,0
437893,3
437894,4
437895,0
437896,2
437897,3
437898,2
437899,1
437900,0
437901,1
437902,3
437903,2
437904,0
437905,3
437906,0
437907,4
437908,4
437909,0
437910,4
437911,0
437912,4
437913,4
437914,1
437915,2
437916,4
437917,2
437918,2
437919,4
437920,0
437921,3
437922,4
437923,3
437924,2
437925,3
437926,3
437927,3
437928,1
437929,3
437930,0
437931,1
437932,4
437933,0
437934,2
437935,4
437936,0
437937,2
437938,1
437939,3
437940,0
437941,0
437942,1
437943,3
437944,1
437945,2
437946,4
437947,1
437948,2
437949,4
437950,2
437951,3
437952,4
437953,2
437954,3
437955,3
437956,2
437957,4
437958,4
437959,2
437960,3
437961,2
437962,2
437963,1
437964,0
437965,2
437966,2
437967,4
437968,3
437969,2
437970,1
437971,1
437972,0
437973,3
437974,3
437975,0
437976,0
437977,1
437978,0
437979,4
437980,4
437981,0
437982,3
437983,4
437984,1
437985,1
437986,1
437987,0
437988,2
437989,3
437990,0
437991,0
437992,1
437993,3
437994,2
437995,1
437996,1
437997,4
437998,3
437999,0
438000,3
438001,1
438002,3
438003,0
438004,0
438005,0
438006,4
438007,2
438008,2
438009,1
438010,0
438011,0
438012,0
438013,4
438014,0
438015,4
438016,3
438017,0
438018,1
438019,2
438020,4
438021,2
438022,0
438023,4
438024,2
438025,3
438026,4
438027,1
438028,2
438029,4
438030,0
438031,4
438032,2
438033,1
438034,0
438035,3
438036,0
438037,4
438038,2
438039,2
438040,4
438041,0
438042,3
438043,0
438044,2
438045,2
438046,3
438047,4
438048,3
438049,0
438050,4
438051,4
438052,0
438053,3
438054,2
438055,0
438056,0
438057,3
438058,3
438059,3
438060,3
438061,3
438062,2
438063,1
438064,1
438065,2
438066,2
438067,0
438068,2
438069,0
438070,3
438071,4
438072,3
438073,3
438074,2
438075,3
438076,2
438077,1
438078,1
438079,2
438080,2
438081,2
438082,4
438083,0
438084,0
438085,1
438086,3
438087,0
438088,4
438089,1
438090,4
438091,1
438092,1
438093,0
438094,4
438095,4
438096,1
438097,0
438098,1
438099,3
438100,1
438101,0
438102,0
438103,3
438104,4
438105,3
438106,3
438107,4
438108,2
438109,2
438110,3
438111,4
438112,2
438113,1
438114,4
438115,0
438116,1
438117,4
438118,0
438119,1
438120,2
438121,3
438122,1
438123,2
438124,3
438125,2
438126,3
438127,2
438128,0
438129,0
438130,2
438131,2
438132,4
438133,1
438134,4
438135,0
438136,1
438137,0
438138,1
438139,1
438140,4
438141,0
438142,1
438143,4
438144,2
438145,2
438146,1
438147,3
438148,1
438149,2
438150,0
438151,4
438152,4
438153,0
438154,4
438155,2
438156,3
438157,1
438158,2
438159,2
438160,1
438161,4
438162,4
438163,2
438164,2
438165,2
438166,2
438167,4
438168,4
438169,2
438170,2
438171,4
438172,0
438173,4
438174,4
438175,3
438176,3
438177,2
438178,1
438179,4
438180,1
438181,3
438182,0
438183,4
438184,2
438185,2
438186,4
438187,2
438188,3
438189,2
438190,3
438191,0
438192,4
438193,2
438194,4
438195,4
438196,0
438197,2
438198,2
438199,2
438200,3
438201,4
438202,1
438203,1
438204,2
438205,1
438206,1
438207,3
438208,1
438209,0
438210,2
438211,1
438212,3
438213,0
438214,2
438215,1
438216,1
438217,0
438218,2
438219,0
438220,4
438221,4
438222,0
438223,3
438224,0
438225,3
438226,2
438227,4
438228,2
438229,2
438230,3
438231,1
438232,3
438233,2
438234,1
438235,4
438236,4
438237,4
438238,0
438239,3
438240,2
438241,2
438242,3
438243,4
438244,2
438245,0
438246,4
438247,4
438248,1
438249,4
438250,1
438251,0
438252,4
438253,3
438254,3
438255,3
438256,2
438257,4
438258,1
438259,2
438260,4
438261,0
438262,4
438263,3
438264,1
438265,4
438266,2
438267,4
438268,4
438269,2
438270,4
438271,2
438272,2
438273,2
438274,3
438275,2
438276,1
438277,1
438278,4
438279,1
438280,1
438281,1
438282,1
438283,3
438284,1
438285,1
438286,4
438287,4
438288,2
438289,2
438290,3
438291,1
438292,1
438293,2
438294,4
438295,4
438296,2
438297,3
438298,4
438299,1
438300,3
438301,4
438302,0
438303,2
438304,0
438305,2
438306,4
438307,1
438308,0
438309,4
438310,1
438311,1
438312,0
438313,1
438314,4
438315,0
438316,1
438317,3
438318,0
438319,3
438320,2
438321,4
438322,2
438323,1
438324,4
438325,4
438326,0
438327,4
438328,1
438329,2
438330,0
438331,1
438332,0
438333,0
438334,3
438335,0
438336,0
438337,1
438338,2
438339,2
438340,3
438341,4
438342,4
438343,2
438344,4
438345,3
438346,0
438347,2
438348,1
438349,3
438350,1
438351,1
438352,1
438353,2
438354,4
438355,2
438356,4
438357,2
438358,4
438359,2
438360,2
438361,2
438362,1
438363,0
438364,3
438365,2
438366,4
438367,1
438368,2
438369,2
438370,0
438371,4
438372,4
438373,1
438374,3
438375,3
438376,4
438377,2
438378,2
438379,2
438380,4
438381,0
438382,3
438383,4
438384,1
438385,1
438386,1
438387,2
438388,0
438389,3
438390,3
438391,1
438392,3
438393,1
438394,0
438395,1
438396,0
438397,3
438398,3
438399,4
438400,2
438401,0
438402,0
438403,3
438404,0
438405,1
438406,3
438407,0
438408,2
438409,0
438410,4
438411,2
438412,4
438413,2
438414,4
438415,3
438416,4
438417,4
438418,2
438419,3
438420,0
438421,3
438422,0
438423,2
438424,3
438425,3
438426,4
438427,2
438428,1
438429,2
438430,2
438431,3
438432,1
438433,1
438434,0
438435,2
438436,4
438437,4
438438,4
438439,0
438440,0
438441,3
438442,1
438443,3
438444,1
438445,2
438446,2
438447,4
438448,0
438449,1
438450,4
438451,2
438452,0
438453,4
438454,1
438455,1
438456,2
438457,0
438458,0
438459,2
438460,1
438461,2
438462,1
438463,2
438464,2
438465,4
438466,2
438467,3
438468,0
438469,2
438470,1
438471,1
438472,0
438473,3
438474,1
438475,1
438476,3
438477,3
438478,3
438479,4
438480,4
438481,3
438482,0
438483,2
438484,3
438485,4
438486,2
438487,3
438488,3
438489,3
438490,1
438491,0
438492,2
438493,4
438494,1
438495,2
438496,2
438497,2
438498,1
438499,2
438500,2
438501,1
438502,3
438503,4
438504,2
438505,0
438506,4
438507,3
438508,2
438509,0
438510,1
438511,0
438512,1
438513,2
438514,1
438515,4
438516,0
438517,1
438518,3
438519,4
438520,4
438521,2
438522,3
438523,1
438524,0
438525,1
438526,3
438527,3
438528,3
438529,2
438530,2
438531,4
438532,4
438533,2
438534,0
438535,4
438536,0
438537,2
438538,0
438539,4
438540,2
438541,1
438542,2
438543,1
438544,0
438545,1
438546,1
438547,2
438548,4
438549,4
438550,3
438551,3
438552,0
438553,4
438554,3
438555,4
438556,4
438557,3
438558,4
438559,3
438560,2
438561,4
438562,3
438563,1
438564,4
438565,3
438566,3
438567,1
438568,4
438569,2
438570,3
438571,2
438572,2
438573,3
438574,4
438575,4
438576,3
438577,1
438578,1
438579,2
438580,4
438581,3
438582,2
438583,2
438584,0
438585,4
438586,0
438587,1
438588,4
438589,4
438590,3
438591,2
438592,3
438593,0
438594,3
438595,1
438596,1
438597,1
438598,3
438599,2
438600,0
438601,2
438602,2
438603,3
438604,0
438605,0
438606,0
438607,4
438608,3
438609,2
438610,4
438611,3
438612,1
438613,1
438614,2
438615,4
438616,4
438617,4
438618,3
438619,2
438620,3
438621,0
438622,0
438623,2
438624,1
438625,1
438626,3
438627,2
438628,3
438629,0
438630,1
438631,2
438632,0
438633,3
438634,3
438635,3
438636,3
438637,4
438638,3
438639,4
438640,1
438641,2
438642,4
438643,3
438644,3
438645,0
438646,4
438647,2
438648,1
438649,4
438650,2
438651,3
438652,2
438653,4
438654,3
438655,3
438656,4
438657,4
438658,4
438659,4
438660,3
438661,1
438662,3
438663,3
438664,1
438665,1
438666,1
438667,2
438668,1
438669,3
438670,0
438671,3
438672,4
438673,0
438674,4
438675,1
438676,3
438677,2
438678,2
438679,2
438680,3
438681,2
438682,1
438683,4
438684,1
438685,4
438686,0
438687,1
438688,2
438689,4
438690,0
438691,1
438692,2
438693,1
438694,1
438695,4
438696,4
438697,1
438698,2
438699,3
438700,0
438701,3
438702,0
438703,2
438704,2
438705,0
438706,4
438707,0
438708,3
438709,0
438710,4
438711,2
438712,2
438713,3
438714,2
438715,1
438716,0
438717,1
438718,4
438719,2
438720,4
438721,2
438722,4
438723,1
438724,1
438725,0
438726,1
438727,3
438728,3
438729,1
438730,2
438731,4
438732,0
438733,0
438734,1
438735,2
438736,3
438737,2
438738,3
438739,0
438740,2
438741,1
438742,4
438743,0
438744,4
438745,4
438746,1
438747,1
438748,4
438749,0
438750,4
438751,1
438752,2
438753,2
438754,2
438755,3
438756,0
438757,2
438758,1
438759,4
438760,1
438761,4
438762,3
438763,3
438764,0
438765,4
438766,4
438767,4
438768,2
438769,4
438770,2
438771,1
438772,0
438773,3
438774,1
438775,2
438776,2
438777,0
438778,1
438779,2
438780,4
438781,3
438782,2
438783,1
438784,4
438785,2
438786,4
438787,3
438788,0
438789,2
438790,4
438791,4
438792,2
438793,1
438794,0
438795,4
438796,1
438797,2
438798,2
438799,2
438800,2
438801,1
438802,0
438803,0
438804,2
438805,3
438806,2
438807,2
438808,1
438809,4
438810,3
438811,4
438812,4
438813,4
438814,4
438815,1
438816,2
438817,2
438818,3
438819,3
438820,3
438821,2
438822,0
438823,0
438824,3
438825,0
438826,4
438827,0
438828,2
438829,0
438830,3
438831,2
438832,2
438833,4
438834,3
438835,4
438836,3
438837,1
438838,1
438839,0
438840,2
438841,2
438842,0
438843,2
438844,4
438845,1
438846,4
438847,2
438848,1
438849,4
438850,3
438851,2
438852,1
438853,2
438854,0
438855,3
438856,0
438857,0
438858,3
438859,0
438860,4
438861,4
438862,1
438863,1
438864,1
438865,4
438866,1
438867,3
438868,3
438869,1
438870,1
438871,1
438872,3
438873,1
438874,4
438875,3
438876,4
438877,3
438878,1
438879,3
438880,4
438881,0
438882,2
438883,1
438884,0
438885,2
438886,4
438887,4
438888,4
438889,1
438890,1
438891,3
438892,2
438893,2
438894,0
438895,1
438896,2
438897,2
438898,0
438899,1
438900,3
438901,2
438902,4
438903,3
438904,0
438905,4
438906,1
438907,4
438908,2
438909,4
438910,0
438911,3
438912,3
438913,4
438914,3
438915,1
438916,0
438917,2
438918,0
438919,4
438920,0
438921,2
438922,0
438923,2
438924,0
438925,3
438926,4
438927,4
438928,2
438929,4
438930,0
438931,1
438932,2
438933,0
438934,4
438935,0
438936,4
438937,0
438938,0
438939,0
438940,4
438941,0
438942,2
438943,4
438944,1
438945,3
438946,0
438947,4
438948,0
438949,2
438950,1
438951,0
438952,4
438953,0
438954,0
438955,3
438956,2
438957,2
438958,1
438959,4
438960,1
438961,4
438962,0
438963,1
438964,0
438965,0
438966,0
438967,0
438968,0
438969,1
438970,1
438971,0
438972,2
438973,3
438974,2
438975,1
438976,3
438977,2
438978,4
438979,3
438980,2
438981,3
438982,2
438983,0
438984,3
438985,4
438986,3
438987,3
438988,2
438989,1
438990,2
438991,1
438992,3
438993,4
438994,0
438995,4
438996,2
438997,2
438998,0
438999,0
439000,1
439001,1
439002,4
439003,0
439004,1
439005,2
439006,0
439007,1
439008,4
439009,3
439010,3
439011,4
439012,2
439013,3
439014,0
439015,2
439016,4
439017,2
439018,0
439019,2
439020,0
439021,1
439022,0
439023,3
439024,3
439025,3
439026,2
439027,0
439028,0
439029,1
439030,0
439031,3
439032,2
439033,2
439034,3
439035,0
439036,0
439037,4
439038,3
439039,0
439040,3
439041,0
439042,3
439043,2
439044,3
439045,1
439046,1
439047,0
439048,2
439049,0
439050,4
439051,3
439052,3
439053,4
439054,1
439055,0
439056,4
439057,4
439058,1
439059,3
439060,3
439061,2
439062,0
439063,0
439064,3
439065,3
439066,1
439067,1
439068,3
439069,1
439070,1
439071,1
439072,0
439073,3
439074,3
439075,4
439076,0
439077,1
439078,4
439079,2
439080,4
439081,2
439082,3
439083,4
439084,1
439085,0
439086,1
439087,3
439088,4
439089,1
439090,0
439091,3
439092,0
439093,0
439094,3
439095,1
439096,4
439097,4
439098,2
439099,1
439100,2
439101,4
439102,0
439103,4
439104,1
439105,2
439106,4
439107,3
439108,0
439109,3
439110,0
439111,4
439112,2
439113,3
439114,3
439115,0
439116,1
439117,2
439118,2
439119,2
439120,2
439121,3
439122,1
439123,0
439124,4
439125,3
439126,4
439127,3
439128,2
439129,4
439130,4
439131,0
439132,3
439133,2
439134,3
439135,1
439136,1
439137,0
439138,3
439139,0
439140,4
439141,3
439142,2
439143,3
439144,3
439145,4
439146,2
439147,0
439148,4
439149,2
439150,2
439151,2
439152,3
439153,0
439154,0
439155,3
439156,1
439157,2
439158,2
439159,3
439160,4
439161,0
439162,1
439163,4
439164,4
439165,3
439166,3
439167,1
439168,2
439169,0
439170,2
439171,4
439172,4
439173,0
439174,0
439175,1
439176,2
439177,3
439178,0
439179,4
439180,0
439181,1
439182,1
439183,1
439184,3
439185,2
439186,2
439187,0
439188,0
439189,3
439190,4
439191,4
439192,2
439193,4
439194,1
439195,4
439196,2
439197,4
439198,1
439199,0
439200,2
439201,0
439202,4
439203,1
439204,4
439205,0
439206,0
439207,2
439208,2
439209,3
439210,1
439211,0
439212,2
439213,2
439214,2
439215,1
439216,3
439217,2
439218,4
439219,2
439220,2
439221,0
439222,2
439223,4
439224,0
439225,1
439226,1
439227,2
439228,4
439229,3
439230,3
439231,2
439232,1
439233,1
439234,0
439235,1
439236,4
439237,0
439238,1
439239,4
439240,3
439241,0
439242,3
439243,0
439244,1
439245,4
439246,2
439247,3
439248,1
439249,0
439250,3
439251,3
439252,4
439253,3
439254,0
439255,4
439256,2
439257,4
439258,3
439259,3
439260,3
439261,4
439262,1
439263,3
439264,2
439265,2
439266,2
439267,2
439268,0
439269,1
439270,1
439271,3
439272,3
439273,3
439274,4
439275,2
439276,1
439277,2
439278,2
439279,3
439280,1
439281,3
439282,3
439283,0
439284,0
439285,3
439286,3
439287,3
439288,2
439289,2
439290,4
439291,3
439292,4
439293,0
439294,4
439295,3
439296,4
439297,3
439298,1
439299,0
439300,2
439301,2
439302,3
439303,2
439304,3
439305,3
439306,1
439307,1
439308,4
439309,0
439310,1
439311,0
439312,3
439313,0
439314,0
439315,4
439316,4
439317,2
439318,3
439319,1
439320,2
439321,1
439322,2
439323,1
439324,4
439325,3
439326,2
439327,4
439328,3
439329,1
439330,1
439331,0
439332,3
439333,2
439334,2
439335,3
439336,2
439337,0
439338,2
439339,1
439340,1
439341,4
439342,2
439343,3
439344,1
439345,3
439346,2
439347,0
439348,4
439349,4
439350,3
439351,2
439352,4
439353,3
439354,3
439355,1
439356,3
439357,2
439358,2
439359,0
439360,4
439361,4
439362,1
439363,3
439364,2
439365,3
439366,0
439367,4
439368,3
439369,2
439370,2
439371,4
439372,4
439373,4
439374,1
439375,1
439376,3
439377,2
439378,3
439379,0
439380,0
439381,4
439382,4
439383,4
439384,0
439385,4
439386,3
439387,1
439388,0
439389,4
439390,0
439391,3
439392,1
439393,2
439394,4
439395,0
439396,1
439397,0
439398,2
439399,0
439400,1
439401,3
439402,4
439403,1
439404,2
439405,3
439406,2
439407,0
439408,2
439409,4
439410,3
439411,1
439412,2
439413,0
439414,3
439415,2
439416,0
439417,4
439418,4
439419,0
439420,2
439421,3
439422,4
439423,2
439424,4
439425,3
439426,3
439427,3
439428,3
439429,3
439430,4
439431,1
439432,3
439433,1
439434,4
439435,2
439436,1
439437,4
439438,3
439439,2
439440,4
439441,2
439442,1
439443,0
439444,1
439445,0
439446,0
439447,3
439448,0
439449,0
439450,2
439451,2
439452,2
439453,1
439454,2
439455,0
439456,0
439457,3
439458,4
439459,0
439460,3
439461,3
439462,2
439463,4
439464,4
439465,3
439466,1
439467,2
439468,3
439469,3
439470,0
439471,0
439472,1
439473,0
439474,3
439475,1
439476,0
439477,4
439478,2
439479,1
439480,1
439481,1
439482,4
439483,3
439484,3
439485,2
439486,2
439487,3
439488,0
439489,0
439490,2
439491,1
439492,0
439493,0
439494,0
439495,1
439496,0
439497,0
439498,4
439499,4
439500,2
439501,3
439502,0
439503,0
439504,4
439505,0
439506,3
439507,4
439508,0
439509,1
439510,4
439511,0
439512,2
439513,1
439514,3
439515,0
439516,4
439517,0
439518,0
439519,1
439520,3
439521,1
439522,1
439523,4
439524,4
439525,4
439526,3
439527,1
439528,0
439529,0
439530,1
439531,4
439532,1
439533,2
439534,3
439535,4
439536,1
439537,4
439538,3
439539,4
439540,0
439541,0
439542,4
439543,4
439544,3
439545,3
439546,4
439547,1
439548,2
439549,0
439550,0
439551,1
439552,0
439553,2
439554,2
439555,1
439556,2
439557,0
439558,4
439559,2
439560,3
439561,0
439562,0
439563,3
439564,3
439565,0
439566,4
439567,4
439568,1
439569,3
439570,1
439571,3
439572,3
439573,0
439574,3
439575,4
439576,0
439577,0
439578,3
439579,2
439580,1
439581,3
439582,1
439583,2
439584,1
439585,0
439586,1
439587,2
439588,1
439589,3
439590,4
439591,4
439592,2
439593,4
439594,1
439595,4
439596,3
439597,0
439598,3
439599,0
439600,3
439601,4
439602,3
439603,3
439604,2
439605,1
439606,0
439607,4
439608,4
439609,4
439610,0
439611,4
439612,3
439613,0
439614,4
439615,1
439616,1
439617,4
439618,0
439619,0
439620,2
439621,2
439622,1
439623,1
439624,0
439625,3
439626,0
439627,1
439628,2
439629,3
439630,3
439631,0
439632,0
439633,2
439634,1
439635,3
439636,4
